erp_contract_id,crm_customer_id,erp_vehicle_id,start_dt,end_dt,monthly_payment,branch,contract_type,km_limit,maintenance_included,insurance_included,payment_method,contract_status,erp_last_updated
ERP_LSE010670,CRM_CUS124289,ERP_VH048086,2024-09-09,2028-08-19,9130,Port Elizabeth,Full Maintenance,2500,N,Y,Credit Card,Terminated,2025-03-11 13:14
ERP_LSE010671,CRM_CUS127984,ERP_VH043468,2024-04-01,2026-03-22,16330,Nelspruit,Maintenance Only,3000,Y,Y,Direct Debit,Active,2024-10-17 13:01
ERP_LSE010672,CRM_CUS139547,ERP_VH055768,2025-03-21,2026-03-16,20265,Polokwane,Full Maintenance,3000,Y,N,Direct Debit,Completed,2025-06-03 01:34
ERP_LSE010673,CRM_CUS023063,ERP_VH008648,2023-11-12,2025-11-01,5405,Johannesburg,Full Maintenance,2000,N,N,Credit Card,Completed,2024-06-27 02:00
ERP_LSE010674,CRM_CUS101891,ERP_VH050155,2022-09-10,2025-08-25,16864,Kimberley,Full Maintenance,3500,Y,N,Credit Card,Completed,2023-04-16 19:37
ERP_LSE010675,CRM_CUS085120,ERP_VH017358,2022-07-29,2024-07-18,12877,Cape Town,Maintenance Only,2000,Y,N,Bank Transfer,Active,2023-12-20 13:26
ERP_LSE010676,CRM_CUS096064,ERP_VH058663,2022-11-06,2023-11-01,10959,Bloemfontein,Maintenance Only,3000,N,Y,Direct Debit,Active,2023-03-28 11:48
ERP_LSE010677,CRM_CUS058584,ERP_VH034517,2023-06-16,2024-06-10,9468,Durban,Full Maintenance,2000,Y,Y,Direct Debit,Completed,2023-07-16 09:35
ERP_LSE010678,CRM_CUS118928,ERP_VH023481,2024-12-23,2026-12-13,22408,Port Elizabeth,Maintenance Only,4000,Y,Y,Direct Debit,Active,2025-06-06 12:07
ERP_LSE010679,CRM_CUS038691,ERP_VH039549,2025-05-30,2028-05-14,10213,Durban,Non-Maintained,3500,Y,Y,Direct Debit,Active,2025-06-16 18:13
ERP_LSE010680,CRM_CUS076992,ERP_VH012786,2024-10-12,2025-10-07,21559,Kimberley,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-03-20 09:34
ERP_LSE010681,CRM_CUS148489,ERP_VH050834,2022-07-28,2026-07-07,21125,Johannesburg,Full Maintenance,3500,Y,Y,Direct Debit,Active,2022-12-08 00:22
ERP_LSE010682,CRM_CUS101267,ERP_VH023824,2024-07-10,2025-07-05,14023,Cape Town,Non-Maintained,4000,Y,N,Credit Card,Active,2024-10-24 03:56
ERP_LSE010683,CRM_CUS047131,ERP_VH003056,2023-07-14,2025-07-03,8731,Johannesburg,Non-Maintained,4000,Y,Y,Direct Debit,Active,2024-05-09 15:05
ERP_LSE010684,CRM_CUS054349,ERP_VH019089,2022-08-16,2026-07-26,21039,Port Elizabeth,Full Maintenance,3500,Y,Y,Direct Debit,Active,2022-10-27 18:06
ERP_LSE010685,CRM_CUS046116,ERP_VH041867,2024-01-13,2026-12-28,17579,Port Elizabeth,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-05-25 17:28
ERP_LSE010686,CRM_CUS037385,ERP_VH006976,2023-09-15,2024-09-09,21638,Port Elizabeth,Maintenance Only,3500,N,Y,Credit Card,Active,2024-04-03 11:14
ERP_LSE010687,CRM_CUS054455,ERP_VH007720,2022-07-28,2023-07-23,18019,Johannesburg,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-01-29 21:04
ERP_LSE010688,CRM_CUS071494,ERP_VH020509,2025-03-02,2026-02-25,13566,Polokwane,Full Maintenance,3000,N,Y,Direct Debit,Active,2025-07-01 14:05
ERP_LSE010689,CRM_CUS009468,ERP_VH000389,2024-11-30,2025-11-25,16881,Cape Town,Full Maintenance,3500,Y,Y,Credit Card,Active,2024-12-22 05:40
ERP_LSE010690,CRM_CUS049775,ERP_VH018576,2024-11-15,2027-10-31,9654,Pretoria,Full Maintenance,2500,Y,Y,Direct Debit,Completed,2025-05-02 22:14
ERP_LSE010691,CRM_CUS111390,ERP_VH029118,2022-08-12,2026-07-22,5218,Rustenburg,Full Maintenance,4000,N,Y,Bank Transfer,Active,2023-05-29 09:37
ERP_LSE010692,CRM_CUS037214,ERP_VH020907,2023-05-02,2026-04-16,15430,Johannesburg,Maintenance Only,3500,Y,Y,Bank Transfer,Active,2025-05-27 22:54
ERP_LSE010693,CRM_CUS123474,ERP_VH022807,2022-10-26,2024-10-15,19625,Nelspruit,Full Maintenance,3000,N,N,Credit Card,Active,2024-08-05 07:22
ERP_LSE010694,CRM_CUS143617,ERP_VH036291,2025-02-27,2026-02-22,23850,Port Elizabeth,Full Maintenance,4000,Y,Y,Credit Card,Terminated,2025-04-13 01:59
ERP_LSE010695,CRM_CUS072888,ERP_VH041859,2022-11-03,2025-10-18,11261,Johannesburg,Full Maintenance,2500,Y,Y,Direct Debit,Active,2024-05-15 16:53
ERP_LSE010696,CRM_CUS066668,ERP_VH047808,2024-06-09,2027-05-25,6662,Polokwane,Full Maintenance,2000,Y,N,Direct Debit,Completed,2024-06-19 07:51
ERP_LSE010697,CRM_CUS019217,ERP_VH029428,2023-03-14,2026-02-26,9328,Rustenburg,Maintenance Only,3000,N,Y,Direct Debit,Active,2023-11-30 17:09
ERP_LSE010698,CRM_CUS088370,ERP_VH017866,2025-03-16,2029-02-23,18808,Cape Town,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-04-11 23:11
ERP_LSE010699,CRM_CUS134942,ERP_VH041072,2023-09-27,2025-09-16,18720,Rustenburg,Maintenance Only,2500,Y,N,Direct Debit,Active,2024-03-19 23:26
ERP_LSE010700,CRM_CUS003699,ERP_VH026297,2023-11-25,2024-11-19,11339,Kimberley,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-02-26 11:28
ERP_LSE010701,CRM_CUS143730,ERP_VH027731,2023-12-05,2026-11-19,19238,Port Elizabeth,Full Maintenance,2000,Y,Y,Bank Transfer,Active,2024-10-25 11:49
ERP_LSE010702,CRM_CUS125076,ERP_VH046130,2024-04-26,2025-04-21,5389,Pretoria,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-07-27 16:05
ERP_LSE010703,CRM_CUS057352,ERP_VH008510,2023-09-12,2025-09-01,16505,Polokwane,Full Maintenance,3000,Y,N,Direct Debit,Active,2025-04-26 08:45
ERP_LSE010704,CRM_CUS060225,ERP_VH056715,2023-09-19,2024-09-13,22446,Polokwane,Full Maintenance,3500,N,Y,Direct Debit,Active,2023-09-30 13:34
ERP_LSE010705,CRM_CUS076934,ERP_VH026221,2025-05-16,2027-05-06,7411,Johannesburg,Full Maintenance,3000,N,Y,Credit Card,Active,2025-06-19 10:28
ERP_LSE010706,CRM_CUS126981,ERP_VH031650,2022-12-08,2026-11-17,24589,Kimberley,Full Maintenance,2000,Y,Y,Credit Card,Active,2023-11-16 00:16
ERP_LSE010707,CRM_CUS013117,ERP_VH028963,2025-05-01,2028-04-15,21437,Polokwane,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-06-29 18:19
ERP_LSE010708,CRM_CUS006707,ERP_VH017654,2024-12-17,2027-12-02,10903,Port Elizabeth,Maintenance Only,4000,Y,Y,Direct Debit,Completed,2025-05-23 07:12
ERP_LSE010709,CRM_CUS045465,ERP_VH004503,2022-12-22,2026-12-01,24183,Durban,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-07-12 13:27
ERP_LSE010710,CRM_CUS082392,ERP_VH048712,2023-01-28,2024-01-23,22347,Nelspruit,Full Maintenance,2000,Y,Y,Direct Debit,Active,2023-11-27 20:50
ERP_LSE010711,CRM_CUS145750,ERP_VH017675,2025-06-10,2028-05-25,10519,Cape Town,Maintenance Only,2000,Y,Y,Credit Card,Active,2025-07-06 07:06
ERP_LSE010712,CRM_CUS113204,ERP_VH003543,2025-02-16,2027-02-06,9216,Polokwane,Non-Maintained,2500,N,Y,Direct Debit,Active,2025-05-10 18:07
ERP_LSE010713,CRM_CUS044770,ERP_VH032379,2023-10-10,2027-09-19,7958,Johannesburg,Full Maintenance,3500,N,N,Direct Debit,Active,2024-04-27 17:57
ERP_LSE010714,CRM_CUS106025,ERP_VH022490,2023-10-27,2027-10-06,16131,Cape Town,Full Maintenance,3500,Y,Y,Credit Card,Completed,2024-05-30 22:42
ERP_LSE010715,CRM_CUS024769,ERP_VH034460,2024-08-07,2025-08-02,9924,Bloemfontein,Full Maintenance,3500,Y,Y,Credit Card,Active,2024-09-17 20:30
ERP_LSE010716,CRM_CUS099014,ERP_VH010061,2024-03-25,2027-03-10,8416,Durban,Maintenance Only,3000,Y,N,Credit Card,Active,2025-03-16 17:33
ERP_LSE010717,CRM_CUS098774,ERP_VH001037,2024-01-23,2027-01-07,10410,Rustenburg,Full Maintenance,2500,Y,N,Credit Card,Completed,2025-02-22 15:14
ERP_LSE010718,CRM_CUS090804,ERP_VH007423,2025-06-17,2027-06-07,5362,Port Elizabeth,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-06-23 00:45
ERP_LSE010719,CRM_CUS042173,ERP_VH010717,2024-10-12,2025-10-07,21433,Polokwane,Maintenance Only,3500,Y,N,Direct Debit,Completed,2025-06-20 08:55
ERP_LSE010720,CRM_CUS021298,ERP_VH038713,2022-08-16,2025-07-31,13107,Bloemfontein,Full Maintenance,4000,Y,N,Direct Debit,Active,2024-12-11 17:32
ERP_LSE010721,CRM_CUS140910,ERP_VH015347,2023-03-06,2025-02-23,22083,Kimberley,Full Maintenance,3500,Y,Y,Credit Card,Active,2023-09-18 14:59
ERP_LSE010722,CRM_CUS096789,ERP_VH001316,2024-03-14,2026-03-04,15273,Cape Town,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-01-21 12:02
ERP_LSE010723,CRM_CUS100065,ERP_VH016120,2023-01-16,2026-12-26,13779,Nelspruit,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2025-06-16 03:04
ERP_LSE010724,CRM_CUS100120,ERP_VH029444,2022-09-24,2025-09-08,11136,Kimberley,Full Maintenance,3000,N,N,Direct Debit,Active,2024-06-13 18:41
ERP_LSE010725,CRM_CUS000986,ERP_VH034443,2024-05-14,2025-05-09,20473,Port Elizabeth,Non-Maintained,3000,Y,Y,Credit Card,Terminated,2024-10-02 19:04
ERP_LSE010726,CRM_CUS059253,ERP_VH015750,2024-11-10,2027-10-26,9409,Pretoria,Full Maintenance,2000,N,Y,Direct Debit,Active,2025-02-12 22:21
ERP_LSE010727,CRM_CUS084831,ERP_VH013380,2023-12-06,2024-11-30,6434,Pretoria,Full Maintenance,3000,N,Y,Credit Card,Active,2024-10-09 11:25
ERP_LSE010728,CRM_CUS114629,ERP_VH056259,2023-05-07,2025-04-26,19885,Rustenburg,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-07-27 21:20
ERP_LSE010729,CRM_CUS054492,ERP_VH012116,2023-06-27,2027-06-06,11476,Cape Town,Non-Maintained,2500,Y,N,Credit Card,Completed,2024-04-03 16:02
ERP_LSE010730,CRM_CUS005103,ERP_VH029856,2023-10-16,2027-09-25,15593,Rustenburg,Maintenance Only,3000,Y,N,Credit Card,Active,2024-05-31 21:38
ERP_LSE010731,CRM_CUS019830,ERP_VH055109,2023-06-08,2024-06-02,13638,Johannesburg,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-01-27 04:55
ERP_LSE010732,CRM_CUS005015,ERP_VH017924,2024-04-05,2026-03-26,17138,Cape Town,Full Maintenance,2000,N,Y,Direct Debit,Completed,2024-10-03 09:19
ERP_LSE010733,CRM_CUS002350,ERP_VH008964,2025-06-12,2026-06-07,7366,Port Elizabeth,Maintenance Only,2000,Y,Y,Direct Debit,Completed,2025-06-12 19:27
ERP_LSE010734,CRM_CUS129139,ERP_VH022481,2024-10-29,2025-10-24,6835,Nelspruit,Full Maintenance,3500,Y,Y,Direct Debit,Active,2024-11-21 00:41
ERP_LSE010735,CRM_CUS120407,ERP_VH013024,2023-02-27,2024-02-22,23886,Cape Town,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-05-11 07:29
ERP_LSE010736,CRM_CUS035399,ERP_VH002422,2022-11-24,2023-11-19,18119,Kimberley,Maintenance Only,2000,Y,Y,Direct Debit,Active,2025-03-04 01:58
ERP_LSE010737,CRM_CUS047537,ERP_VH044964,2025-03-02,2029-02-09,18082,Durban,Non-Maintained,4000,Y,Y,Direct Debit,Active,2025-06-16 15:22
ERP_LSE010738,CRM_CUS119934,ERP_VH054086,2025-03-13,2029-02-20,8792,Nelspruit,Full Maintenance,4000,N,Y,Direct Debit,Completed,2025-05-10 14:32
ERP_LSE010739,CRM_CUS009230,ERP_VH047065,2023-12-05,2026-11-19,15714,Rustenburg,Full Maintenance,2000,Y,N,Direct Debit,Active,2024-07-09 17:42
ERP_LSE010740,CRM_CUS110598,ERP_VH028689,2024-01-15,2027-12-25,23709,Bloemfontein,Maintenance Only,2000,Y,Y,Credit Card,Active,2024-03-22 05:46
ERP_LSE010741,CRM_CUS025055,ERP_VH051810,2022-09-19,2025-09-03,23381,Polokwane,Maintenance Only,2500,Y,N,Direct Debit,Active,2022-12-23 05:38
ERP_LSE010742,CRM_CUS062772,ERP_VH005623,2023-11-22,2027-11-01,23126,Port Elizabeth,Maintenance Only,4000,Y,N,Direct Debit,Active,2024-06-27 01:22
ERP_LSE010743,CRM_CUS077246,ERP_VH008867,2022-08-17,2026-07-27,20769,Nelspruit,Full Maintenance,3500,Y,Y,Direct Debit,Active,2022-12-13 01:10
ERP_LSE010744,CRM_CUS079652,ERP_VH017385,2023-11-22,2027-11-01,22320,Pretoria,Full Maintenance,3500,Y,Y,Credit Card,Active,2025-05-09 14:56
ERP_LSE010745,CRM_CUS137184,ERP_VH053237,2024-11-30,2026-11-20,6016,Rustenburg,Non-Maintained,3500,Y,Y,Direct Debit,Active,2025-06-07 20:48
ERP_LSE010746,CRM_CUS077682,ERP_VH043337,2023-12-15,2026-11-29,24390,Johannesburg,Maintenance Only,2500,Y,Y,Direct Debit,Active,2024-01-27 17:45
ERP_LSE010747,CRM_CUS004553,ERP_VH019578,2024-09-01,2028-08-11,9237,Nelspruit,Full Maintenance,2500,Y,N,Credit Card,Active,2025-01-01 12:37
ERP_LSE010748,CRM_CUS138440,ERP_VH001907,2022-11-30,2024-11-19,19095,Port Elizabeth,Maintenance Only,2000,N,N,Credit Card,Active,2025-04-16 16:42
ERP_LSE010749,CRM_CUS144299,ERP_VH031517,2023-07-31,2027-07-10,8264,Durban,Full Maintenance,3500,Y,Y,Direct Debit,Active,2023-08-01 11:58
ERP_LSE010750,CRM_CUS052429,ERP_VH054552,2023-05-18,2024-05-12,14306,Bloemfontein,Maintenance Only,3500,Y,Y,Credit Card,Active,2023-07-01 14:40
ERP_LSE010751,CRM_CUS095566,ERP_VH051788,2025-01-16,2028-12-26,5232,Pretoria,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-02-21 04:28
ERP_LSE010752,CRM_CUS085702,ERP_VH058934,2024-03-12,2025-03-07,18068,Rustenburg,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-04-27 01:26
ERP_LSE010753,CRM_CUS073657,ERP_VH033532,2025-01-18,2026-01-13,19679,Rustenburg,Full Maintenance,3500,Y,Y,Bank Transfer,Active,2025-03-14 12:11
ERP_LSE010754,CRM_CUS026177,ERP_VH036842,2024-05-07,2025-05-02,15490,Pretoria,Full Maintenance,3500,Y,Y,Bank Transfer,Active,2024-08-24 06:44
ERP_LSE010755,CRM_CUS132739,ERP_VH030467,2025-05-12,2028-04-26,16754,Bloemfontein,Maintenance Only,3500,N,Y,Direct Debit,Active,2025-06-04 09:16
ERP_LSE010756,CRM_CUS065289,ERP_VH048953,2022-11-03,2025-10-18,19248,Durban,Full Maintenance,2000,N,Y,Direct Debit,Terminated,2024-02-14 19:45
ERP_LSE010757,CRM_CUS140410,ERP_VH006519,2024-06-19,2026-06-09,19245,Kimberley,Full Maintenance,3000,Y,N,Direct Debit,Completed,2024-10-12 11:44
ERP_LSE010758,CRM_CUS003427,ERP_VH011270,2023-08-24,2025-08-13,9404,Pretoria,Full Maintenance,2500,Y,Y,Credit Card,Completed,2025-06-10 17:07
ERP_LSE010759,CRM_CUS046085,ERP_VH020284,2023-08-31,2027-08-10,15008,Polokwane,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-02-07 07:15
ERP_LSE010760,CRM_CUS084310,ERP_VH042799,2025-03-10,2026-03-05,13269,Pretoria,Maintenance Only,3500,Y,Y,Bank Transfer,Active,2025-03-30 21:46
ERP_LSE010761,CRM_CUS016704,ERP_VH013534,2022-12-23,2023-12-18,7909,Rustenburg,Full Maintenance,3000,N,N,Credit Card,Active,2023-09-29 17:14
ERP_LSE010762,CRM_CUS101650,ERP_VH058407,2023-07-27,2025-07-16,22869,Kimberley,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-01-11 08:32
ERP_LSE010763,CRM_CUS109959,ERP_VH008631,2023-09-27,2025-09-16,9445,Rustenburg,Full Maintenance,2000,Y,Y,Direct Debit,Completed,2024-04-25 00:33
ERP_LSE010764,CRM_CUS093134,ERP_VH024352,2025-01-24,2026-01-19,13399,Port Elizabeth,Full Maintenance,3500,Y,Y,Direct Debit,Completed,2025-05-23 09:03
ERP_LSE010765,CRM_CUS022258,ERP_VH043592,2024-10-03,2025-09-28,17522,Pretoria,Full Maintenance,4000,N,Y,Bank Transfer,Active,2024-12-14 11:45
ERP_LSE010766,CRM_CUS104977,ERP_VH059107,2024-11-12,2028-10-22,22756,Polokwane,Full Maintenance,3500,Y,Y,Direct Debit,Terminated,2024-12-28 12:33
ERP_LSE010767,CRM_CUS026825,ERP_VH042524,2024-02-16,2025-02-10,9883,Johannesburg,Maintenance Only,4000,Y,Y,Direct Debit,Active,2024-05-18 11:33
ERP_LSE010768,CRM_CUS148293,ERP_VH053502,2024-06-18,2026-06-08,8781,Johannesburg,Maintenance Only,4000,Y,Y,Direct Debit,Active,2024-07-18 05:49
ERP_LSE010769,CRM_CUS057877,ERP_VH006830,2025-06-30,2027-06-20,23712,Nelspruit,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-07-02 10:56
ERP_LSE010770,CRM_CUS088245,ERP_VH013571,2022-10-10,2025-09-24,18971,Rustenburg,Full Maintenance,4000,Y,N,Credit Card,Active,2023-05-29 22:03
ERP_LSE010771,CRM_CUS052021,ERP_VH000869,2025-06-27,2026-06-22,8304,Bloemfontein,Maintenance Only,2500,Y,N,Direct Debit,Active,2025-07-03 01:05
ERP_LSE010772,CRM_CUS023746,ERP_VH027102,2024-07-22,2028-07-01,6615,Port Elizabeth,Full Maintenance,3000,Y,N,Direct Debit,Active,2024-09-17 09:26
ERP_LSE010773,CRM_CUS031915,ERP_VH044401,2023-07-01,2026-06-15,9111,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-11-26 05:01
ERP_LSE010774,CRM_CUS076991,ERP_VH002523,2023-12-14,2024-12-08,8603,Bloemfontein,Maintenance Only,3500,Y,Y,Direct Debit,Active,2024-06-29 23:52
ERP_LSE010775,CRM_CUS057328,ERP_VH055030,2024-08-21,2026-08-11,23105,Bloemfontein,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-02-03 19:51
ERP_LSE010776,CRM_CUS047798,ERP_VH019123,2023-05-25,2025-05-14,23615,Nelspruit,Maintenance Only,3500,N,Y,Direct Debit,Active,2023-09-08 10:15
ERP_LSE010777,CRM_CUS044759,ERP_VH057396,2023-06-19,2024-06-13,9733,Durban,Maintenance Only,2500,Y,Y,Credit Card,Completed,2025-02-20 23:42
ERP_LSE010778,CRM_CUS080139,ERP_VH057638,2022-09-29,2026-09-08,18321,Kimberley,Full Maintenance,2000,Y,N,Direct Debit,Active,2023-06-10 07:17
ERP_LSE010779,CRM_CUS041771,ERP_VH029423,2024-01-13,2026-12-28,16106,Nelspruit,Full Maintenance,2500,Y,N,Direct Debit,Active,2025-03-01 06:56
ERP_LSE010780,CRM_CUS056495,ERP_VH027130,2023-03-31,2024-03-25,16380,Kimberley,Full Maintenance,3500,Y,Y,Bank Transfer,Active,2024-10-18 09:42
ERP_LSE010781,CRM_CUS003210,ERP_VH051819,2023-05-08,2025-04-27,22689,Johannesburg,Full Maintenance,4000,Y,Y,Direct Debit,Active,2023-10-27 16:09
ERP_LSE010782,CRM_CUS021971,ERP_VH044231,2024-09-30,2028-09-09,14040,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-10-28 05:15
ERP_LSE010783,CRM_CUS020063,ERP_VH024673,2024-05-23,2026-05-13,15646,Johannesburg,Maintenance Only,3500,N,N,Bank Transfer,Active,2024-07-11 23:17
ERP_LSE010784,CRM_CUS003465,ERP_VH010308,2023-04-27,2025-04-16,21844,Cape Town,Maintenance Only,4000,N,Y,Credit Card,Active,2024-08-18 19:38
ERP_LSE010785,CRM_CUS019994,ERP_VH041650,2023-10-16,2025-10-05,14430,Kimberley,Maintenance Only,4000,N,N,Direct Debit,Active,2025-06-16 15:59
ERP_LSE010786,CRM_CUS093739,ERP_VH025942,2025-02-05,2028-01-21,7445,Nelspruit,Full Maintenance,2500,N,N,Direct Debit,Completed,2025-06-29 04:35
ERP_LSE010787,CRM_CUS078865,ERP_VH056423,2025-06-26,2028-06-10,7789,Cape Town,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-07-04 14:42
ERP_LSE010788,CRM_CUS081860,ERP_VH047191,2024-10-22,2027-10-07,12978,Johannesburg,Maintenance Only,2500,Y,Y,Direct Debit,Active,2024-12-25 09:10
ERP_LSE010789,CRM_CUS060314,ERP_VH033575,2024-02-08,2026-01-28,18687,Bloemfontein,Maintenance Only,2500,N,Y,Credit Card,Active,2024-10-04 02:06
ERP_LSE010790,CRM_CUS050365,ERP_VH048808,2023-08-26,2024-08-20,5293,Durban,Full Maintenance,2000,N,Y,Direct Debit,Active,2024-01-29 15:00
ERP_LSE010791,CRM_CUS071358,ERP_VH035381,2023-05-28,2026-05-12,14982,Durban,Full Maintenance,2000,Y,N,Direct Debit,Completed,2024-01-15 21:28
ERP_LSE010792,CRM_CUS148635,ERP_VH054769,2023-12-05,2026-11-19,7917,Rustenburg,Maintenance Only,4000,Y,N,Direct Debit,Terminated,2024-09-26 07:33
ERP_LSE010793,CRM_CUS068014,ERP_VH012798,2023-02-08,2024-02-03,23842,Nelspruit,Full Maintenance,4000,Y,Y,Direct Debit,Active,2023-07-11 00:28
ERP_LSE010794,CRM_CUS067097,ERP_VH007566,2025-06-20,2026-06-15,9157,Nelspruit,Maintenance Only,3000,N,Y,Direct Debit,Active,2025-06-21 19:42
ERP_LSE010795,CRM_CUS092650,ERP_VH051636,2023-06-21,2024-06-15,8438,Bloemfontein,Full Maintenance,2500,Y,Y,Direct Debit,Active,2024-10-02 23:51
ERP_LSE010796,CRM_CUS041735,ERP_VH043533,2025-03-06,2026-03-01,9334,Rustenburg,Full Maintenance,3500,Y,Y,Direct Debit,Active,2025-06-30 15:17
ERP_LSE010797,CRM_CUS039160,ERP_VH001994,2025-02-01,2029-01-11,18910,Kimberley,Full Maintenance,2500,Y,Y,Credit Card,Active,2025-06-07 07:04
ERP_LSE010798,CRM_CUS137148,ERP_VH034649,2024-07-22,2026-07-12,11952,Pretoria,Full Maintenance,2500,N,Y,Direct Debit,Active,2024-08-23 08:05
ERP_LSE010799,CRM_CUS145608,ERP_VH035278,2023-06-01,2025-05-21,6811,Kimberley,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-02-07 08:19
ERP_LSE010800,CRM_CUS014353,ERP_VH045823,2023-02-11,2025-01-31,11673,Durban,Maintenance Only,4000,Y,Y,Direct Debit,Active,2025-01-23 21:04
ERP_LSE010801,CRM_CUS042344,ERP_VH030821,2025-04-01,2027-03-22,9043,Johannesburg,Non-Maintained,2000,Y,Y,Direct Debit,Active,2025-05-31 20:41
ERP_LSE010802,CRM_CUS079850,ERP_VH030502,2022-11-15,2025-10-30,15247,Johannesburg,Non-Maintained,2000,Y,N,Direct Debit,Completed,2024-10-29 19:36
ERP_LSE010803,CRM_CUS114011,ERP_VH014889,2024-10-27,2028-10-06,24323,Cape Town,Non-Maintained,2000,N,Y,Direct Debit,Active,2025-05-18 06:52
ERP_LSE010804,CRM_CUS105547,ERP_VH057389,2022-11-07,2024-10-27,11389,Pretoria,Non-Maintained,2000,Y,Y,Credit Card,Active,2024-03-06 16:32
ERP_LSE010805,CRM_CUS056179,ERP_VH036535,2024-08-20,2025-08-15,19701,Nelspruit,Maintenance Only,2000,Y,Y,Credit Card,Active,2025-06-30 09:14
ERP_LSE010806,CRM_CUS103880,ERP_VH044476,2025-07-05,2026-06-30,20477,Port Elizabeth,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-07-05 10:34
ERP_LSE010807,CRM_CUS007127,ERP_VH053521,2023-12-09,2027-11-18,20852,Nelspruit,Full Maintenance,4000,Y,Y,Bank Transfer,Terminated,2024-12-06 17:23
ERP_LSE010808,CRM_CUS072459,ERP_VH014167,2023-12-30,2026-12-14,5736,Nelspruit,Non-Maintained,3000,Y,Y,Credit Card,Active,2025-04-03 12:26
ERP_LSE010809,CRM_CUS091017,ERP_VH027399,2024-02-29,2025-02-23,7999,Durban,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-01-14 17:17
ERP_LSE010810,CRM_CUS044497,ERP_VH025775,2025-04-30,2028-04-14,20428,Rustenburg,Full Maintenance,2500,Y,Y,Credit Card,Active,2025-06-17 09:46
ERP_LSE010811,CRM_CUS031189,ERP_VH043472,2022-07-24,2026-07-03,7526,Kimberley,Maintenance Only,3500,Y,N,Bank Transfer,Active,2024-04-24 08:50
ERP_LSE010812,CRM_CUS059429,ERP_VH023117,2022-12-23,2026-12-02,12530,Durban,Full Maintenance,3000,Y,Y,Bank Transfer,Active,2024-10-22 02:30
ERP_LSE010813,CRM_CUS141887,ERP_VH016902,2023-03-16,2027-02-23,20894,Nelspruit,Full Maintenance,3500,Y,N,Direct Debit,Active,2024-09-05 17:00
ERP_LSE010814,CRM_CUS055610,ERP_VH028646,2024-04-30,2028-04-09,10614,Port Elizabeth,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-04-02 16:57
ERP_LSE010815,CRM_CUS078213,ERP_VH012253,2024-12-01,2028-11-10,5372,Cape Town,Full Maintenance,2000,Y,N,Direct Debit,Completed,2025-04-07 16:56
ERP_LSE010816,CRM_CUS033640,ERP_VH001867,2024-10-30,2028-10-09,17803,Pretoria,Full Maintenance,3000,Y,Y,Credit Card,Active,2025-04-06 22:36
ERP_LSE010817,CRM_CUS117091,ERP_VH039321,2023-06-23,2025-06-12,5265,Cape Town,Maintenance Only,3000,Y,N,Direct Debit,Active,2024-04-05 16:18
ERP_LSE010818,CRM_CUS132671,ERP_VH012629,2025-01-16,2027-01-06,22793,Kimberley,Maintenance Only,3000,Y,Y,Direct Debit,Active,2025-04-10 20:40
ERP_LSE010819,CRM_CUS076218,ERP_VH052626,2022-08-31,2026-08-10,23299,Polokwane,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-08-07 07:37
ERP_LSE010820,CRM_CUS118208,ERP_VH022129,2023-12-19,2024-12-13,6855,Port Elizabeth,Full Maintenance,3000,Y,Y,Credit Card,Completed,2025-05-26 01:43
ERP_LSE010821,CRM_CUS113906,ERP_VH020665,2023-10-21,2027-09-30,18614,Durban,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-01-09 02:32
ERP_LSE010822,CRM_CUS011810,ERP_VH052100,2023-04-29,2026-04-13,20560,Rustenburg,Full Maintenance,2500,N,Y,Direct Debit,Active,2024-10-19 07:14
ERP_LSE010823,CRM_CUS081150,ERP_VH016642,2023-07-13,2027-06-22,24069,Polokwane,Maintenance Only,3500,Y,N,Direct Debit,Active,2024-12-13 12:15
